originalEdgeIDS : 
1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	(0.735854)
1	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	(0.580647)
1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	1	(0.72741)
1	1	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	(0.758619)
1	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	0	(0.766967)

----------------------
1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	(0.710491)
1	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	(0.622854)
1	1	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	(0.676781)
1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	(0.698578)
1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	(0.691074)
1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	(0.756713)
1	1	0	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	(0.789661)
1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	(0.771504)
0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	(0.527332)
0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	0	(0.583957)
1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	(0.715838)
1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	(0.729384)
0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	(0.700369)
1	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	(0.616568)
1	0	0	1	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	(0.677005)
1	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	(0.619498)
1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	(0.665139)
0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	(0.646881)
1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	(0.703877)
1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	(0.713904)
1	0	0	0	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	(0.678253)
1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	(0.68568)
0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	(0.593583)
1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0	(0.669971)
1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	(0.709244)
0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	0	(0.587028)
1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	1	(0.61752)
0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	(0.615542)
0	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	0	(0.585406)
1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	(0.575885)
1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	1	1	1	1	(0.664629)
1	1	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	0	(0.752365)
0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	(0.592279)
1	0	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	(0.676154)
1	1	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	(0.697352)
1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	(0.764612)
1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	(0.737553)
1	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	(0.748414)
0	1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	(0.698578)
1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	(0.721925)
1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	0	(0.782868)
0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	(0.621992)
1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	(0.787777)
1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	(0.559763)
1	1	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	(0.710975)
1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	0	(0.597805)
1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	(0.707116)
0	1	0	1	0	1	0	0	0	1	1	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	(0.617093)
1	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	(0.715364)
0	1	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	(0.753917)
1	1	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	(0.743067)
1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	(0.689458)
1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	(0.763402)
1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	(0.772462)
1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	(0.721791)
1	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0	0	1	0	(0.709829)
1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	(0.607442)
1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	(0.712496)
1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	(0.714795)
1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	(0.567736)
0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	1	0	0	(0.594785)
1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	(0.714646)
1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	(0.710733)
1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	(0.685383)
1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	(0.741533)
1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	1	(0.678699)
1	1	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	0	(0.759804)
0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	(0.624622)
1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	(0.751337)
0	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	(0.80918)
0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	(0.643407)
0	1	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	0	(0.57698)
1	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	(0.557576)
1	1	1	0	0	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	(0.762649)
1	1	0	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	(0.75642)
1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	(0.695762)
0	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	(0.680966)
1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	0	1	1	(0.76165)
1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	0	(0.755483)
1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	0	1	(0.789483)
